Date,cash,shares_a,shares_b,position,equity,costs,price_a,price_b,returns
2018-06-29,103757.29572870949,0.0,0.0,0,103757.29572870949,0.0,58.162288665771484,90.30918884277344,0.0
2018-07-02,103757.29572870949,0.0,0.0,0,103757.29572870949,0.0,57.48035430908203,88.75199890136719,0.0
2018-07-03,103757.29572870949,0.0,0.0,0,103757.29572870949,0.0,57.81780242919922,89.09488677978516,0.0
2018-07-05,103757.29572870949,0.0,0.0,0,103757.29572870949,0.0,57.867034912109375,88.55915832519531,0.0
2018-07-06,103757.29572870949,0.0,0.0,0,103757.29572870949,0.0,57.881065368652344,88.67342376708984,0.0
2018-07-09,103757.29572870949,0.0,0.0,0,103757.29572870949,0.0,58.281837463378906,89.99488830566406,0.0
2018-07-10,103757.29572870949,0.0,0.0,0,103757.29572870949,0.0,58.816139221191406,91.1377944946289,0.0
2018-07-11,103757.29572870949,0.0,0.0,0,103757.29572870949,0.0,58.063873291015625,88.23057556152344,0.0
2018-07-12,103757.29572870949,0.0,0.0,0,103757.29572870949,0.0,58.13420867919922,88.75914764404297,0.0
2018-07-13,103757.29572870949,0.0,0.0,0,103757.29572870949,0.0,58.57004928588867,88.60201263427734,0.0
2018-07-16,103757.29572870949,0.0,0.0,0,103757.29572870949,0.0,57.99356460571289,87.84484100341797,0.0
2018-07-17,103757.29572870949,0.0,0.0,0,103757.29572870949,0.0,57.867034912109375,87.0805435180664,0.0
2018-07-18,66733.44271014677,-1729.9911370159264,1575.722293599805,-1,103520.50866275688,236.7870659526101,57.80376434326172,86.80912017822266,-0.002282124493411364
2018-07-19,66637.57588404368,-1734.421245813376,1579.7573554251821,-1,103932.87122341935,0.6061064911502259,57.65612030029297,86.90910339355469,0.003983390016038646
2018-07-20,66345.66793805019,-1747.4186073578173,1591.595700666002,-1,105351.9634463378,1.7777372983431283,57.227272033691406,87.33769226074219,0.01365393071714438
2018-07-23,66345.66793805019,-1747.4186073578173,1591.595700666002,-1,104283.27794508725,0.0,57.227272033691406,86.6662368774414,-0.010143954287049395
2018-07-24,67093.96398811413,-1713.5274700134,1560.7267444462802,-1,105165.69779281756,4.708720443294472,58.35914611816406,88.46630859375,0.00846175786874448
2018-07-25,67359.7356542794,-1701.6380824089438,1549.897571565137,-1,105635.89933729851,1.664841481991151,58.766902923583984,89.21632385253906,0.004471054291935284
2018-07-26,67639.14247156534,-1688.5072983316406,1537.93770150549,-1,103804.65137790563,1.8365560557656888,59.223907470703125,88.53772735595703,-0.01733546995747781
